p	linkRatio	samplenum
4.6	0.5945728103170339	3722	81.20634067705535
4.1	0.566835187057634	4945	75.05338725985844
3.9	0.5516862170087976	5456	71.78775659824046
5.7	0.6806953339432754	2186	94.81152790484904
4.8	0.6273148148148148	3456	84.02893518518519
9.1	0.8125960061443932	651	136.3794162826421
4.5	0.605539882021031	3899	80.02103103359836
5.1	0.6470793983910458	2859	88.79643231899266
3.6	0.5338233088345583	6667	68.30403479826009
6.6	0.721172638436482	1535	105.77328990228013
24.0	1.0	18	319.94444444444446
47.6	1.0	1	481.0
28.4	1.0	9	318.44444444444446
16.8	0.9529411764705882	85	233.91764705882352
9.6	0.8123861566484517	549	139.7577413479053
24.9	1.0	12	382.1666666666667
7.8	0.7655642023346303	1028	117.60992217898833
5.0	0.6556914393226717	3189	85.93038570084666
4.7	0.6235923423423423	3552	83.10135135135135
12.9	0.892018779342723	213	178.94835680751174
14.7	0.9240506329113924	158	204.01898734177215
22.7	0.9259259259259259	27	300.48148148148147
6.2	0.6897142857142857	1750	100.61942857142857
18.4	0.9253731343283582	67	254.73134328358208
18.2	0.9565217391304348	69	253.2753623188406
18.0	1.0	59	238.5084745762712
8.6	0.8070652173913043	736	129.9388586956522
8.1	0.7848518111964874	911	125.94291986827662
14.8	0.9307692307692308	130	211.3153846153846
19.7	0.9803921568627451	51	258.7647058823529
10.7	0.8571428571428571	371	156.11320754716982
12.3	0.9095022624434389	221	174.06787330316743
32.1	1.0	1	495.0
10.3	0.8571428571428571	490	148.4816326530612
20.5	0.9393939393939394	33	253.24242424242425
10.6	0.8222222222222222	405	156.75802469135803
6.5	0.6978508217446271	1582	105.570796460177
20.4	0.9047619047619048	42	294.45238095238096
10.9	0.8760330578512396	363	156.56749311294766
22.3	0.9696969696969697	33	308.030303030303
11.5	0.8557692307692307	312	162.30128205128204
20.6	0.9230769230769231	39	272.94871794871796
9.4	0.8247078464106845	599	137.26210350584307
8.3	0.7815950920245399	815	123.85521472392638
7.9	0.7692307692307693	897	117.76588628762542
13.6	0.9106145251396648	179	190.64804469273744
15.0	0.9337748344370861	151	209.88079470198676
8.0	0.781897491821156	917	122.28789531079607
8.7	0.8143459915611815	711	130.55696202531647
10.2	0.8529411764705882	442	143.25113122171945
12.1	0.9101123595505618	267	178.4569288389513
29.6	1.0	3	437.3333333333333
17.6	0.9830508474576272	59	245.864406779661
7.7	0.7672327672327672	1001	118.8971028971029
9.3	0.8404802744425386	583	134.15951972555746
21.7	0.9393939393939394	33	286.3636363636364
13.0	0.9262672811059908	217	183.87557603686636
14.4	0.9300699300699301	143	214.58041958041957
20.7	0.9736842105263158	38	297.05263157894734
19.0	0.9245283018867925	53	267.37735849056605
5.4	0.6629482071713148	2510	91.7601593625498
9.9	0.8526970954356846	482	143.701244813278
28.3	1.0	6	313.0
20.1	0.9743589743589743	39	281.15384615384613
16.3	0.9724770642201835	109	232.72477064220183
8.4	0.8007518796992481	798	126.7280701754386
7.3	0.7601054481546573	1138	113.07117750439367
15.2	0.9528301886792453	106	209.58490566037736
15.6	0.956989247311828	93	227.6236559139785
31.0	1.0	6	367.5
11.2	0.882051282051282	390	162.3230769230769
22.1	1.0	35	310.9428571428571
11.3	0.8746438746438746	351	162.25356125356126
7.6	0.7592233009708738	1030	115.45242718446602
16.5	0.956989247311828	93	226.58064516129033
12.4	0.9068100358422939	279	179.30465949820788
18.1	0.9390243902439024	82	247.03658536585365
5.5	0.6636475916014821	2429	93.2231370934541
9.5	0.8309352517985612	556	138.60071942446044
10.8	0.845360824742268	388	153.71391752577318
7.2	0.7469684721099434	1237	112.83023443815684
6.8	0.7341587764020393	1373	107.67662053896576
5.8	0.6725285171102662	2104	97.25855513307985
14.9	0.9225352112676056	142	210.22535211267606
11.8	0.8673139158576052	309	165.98381877022655
18.3	1.0	66	263.57575757575756
13.3	0.9365079365079365	189	189.05291005291005
7.4	0.7544802867383512	1116	116.02060931899642
22.0	0.967741935483871	31	323.5806451612903
9.2	0.7892441860465116	688	135.15697674418604
8.5	0.8113924050632911	790	124.73417721518987
19.3	0.975609756097561	41	250.8780487804878
6.1	0.6919739696312365	1844	97.74620390455532
10.5	0.8403755868544601	426	152.38262910798122
9.0	0.8164179104477612	670	134.03880597014924
20.8	1.0	28	295.57142857142856
11.0	0.8651685393258427	356	158.1123595505618
16.2	0.94	100	219.19
18.6	0.9591836734693877	49	270.2857142857143
16.9	0.9382716049382716	81	243.17283950617283
9.8	0.8466386554621849	476	142.6596638655462
7.1	0.745552977571539	1293	110.04098994586234
15.5	0.9487179487179487	117	209.94017094017093
13.2	0.8995433789954338	219	187.94520547945206
26.3	1.0	8	330.75
11.6	0.8636363636363636	308	159.28571428571428
14.2	0.9655172413793104	174	194.50574712643677
15.9	0.959349593495935	123	204.8130081300813
6.4	0.6839253461770018	1661	102.6598434677905
7.5	0.7441860465116279	1118	114.70751341681574
11.1	0.8517441860465116	344	157.59593023255815
12.5	0.8634361233480177	227	184.83700440528634
23.2	1.0	23	293.0869565217391
13.5	0.9317073170731708	205	186.8439024390244
9.7	0.8425760286225402	559	145.48479427549194
12.0	0.8779661016949153	295	178.8135593220339
10.4	0.8758620689655172	435	148.94942528735632
12.2	0.8838951310861424	267	176.12359550561797
16.4	0.9801980198019802	101	244.4257425742574
7.0	0.7349137931034483	1392	111.46408045977012
11.4	0.8454810495626822	343	166.47230320699708
10.1	0.8490990990990991	444	147.65315315315314
8.2	0.7616875712656784	877	123.03078677309009
12.6	0.8841698841698842	259	181.93050193050192
13.7	0.9265536723163842	177	192.01694915254237
50.6	1.0	1	523.0
30.6	0.8333333333333334	6	404.6666666666667
31.6	1.0	4	360.75
24.4	1.0	16	348.0625
21.3	1.0	37	296.5405405405405
27.1	1.0	12	342.25
25.2	1.0	16	324.3125
16.0	0.9523809523809523	105	228.11428571428573
28.7	1.0	5	467.4
19.4	0.9761904761904762	42	259.3095238095238
21.6	1.0	26	306.9230769230769
21.5	1.0	24	277.875
13.9	0.8924050632911392	158	189.30379746835442
21.1	0.9565217391304348	23	281.69565217391306
15.1	0.9152542372881356	118	206.1949152542373
23.8	1.0	19	341.5263157894737
23.7	0.9565217391304348	23	312.69565217391306
21.9	0.9375	32	309.03125
19.6	0.9607843137254902	51	269.6862745098039
11.9	0.8778135048231511	311	171.14790996784566
12.7	0.8820754716981132	212	185.8443396226415
15.7	0.937984496124031	129	213.86821705426357
17.1	0.967741935483871	93	241.08602150537635
14.0	0.9	170	191.95294117647057
31.3	1.0	3	369.3333333333333
23.1	0.9375	16	300.5625
27.3	1.0	6	446.8333333333333
14.5	0.8993288590604027	149	196.8724832214765
18.9	1.0	62	245.24193548387098
21.8	0.9565217391304348	23	301.39130434782606
17.4	0.9518072289156626	83	224.0843373493976
25.6	1.0	16	336.1875
19.9	0.9591836734693877	49	271.44897959183675
13.4	0.8994708994708994	189	184.34391534391534
23.4	1.0	21	291.95238095238096
22.4	1.0	20	296.9
17.0	0.9696969696969697	99	245.67676767676767
25.9	1.0	8	360.375
28.0	0.8888888888888888	9	317.8888888888889
15.4	0.9428571428571428	105	225.4952380952381
17.3	0.9404761904761905	84	240.79761904761904
18.7	0.9122807017543859	57	233.8421052631579
24.1	1.0	20	345.75
8.9	0.8149253731343283	670	132.8865671641791
18.5	1.0	50	271.74
11.7	0.8812949640287769	278	159.64388489208633
27.2	1.0	6	422.1666666666667
25.8	1.0	9	338.0
19.2	1.0	47	277.02127659574467
28.1	1.0	7	363.85714285714283
17.8	0.9722222222222222	72	242.91666666666666
24.6	1.0	13	349.46153846153845
24.2	0.95	20	337.45
16.7	0.9659090909090909	88	229.38636363636363
17.5	0.9767441860465116	86	241.47674418604652
20.2	1.0	42	268.4761904761905
12.8	0.9339622641509434	212	180.57075471698113
33.9	0.8	5	407.4
18.8	0.9692307692307692	65	271.9846153846154
24.3	0.9523809523809523	21	324.6666666666667
35.2	1.0	1	420.0
14.6	0.9243697478991597	119	213.49579831932772
14.3	0.9333333333333333	165	198.9030303030303
19.5	0.9791666666666666	48	279.75
21.0	0.9705882352941176	34	273.9117647058824
13.8	0.9299363057324841	157	193.96178343949043
21.2	0.9615384615384616	26	304.7307692307692
15.3	0.9586776859504132	121	228.17355371900825
25.5	1.0	8	310.5
8.8	0.7807807807807807	666	131.38138138138137
17.9	0.9714285714285714	70	257.5
16.6	0.8947368421052632	95	230.2421052631579
22.8	1.0	20	333.55
14.1	0.9186046511627907	172	198.69767441860466
16.1	0.9425287356321839	87	236.58620689655172
13.1	0.9353233830845771	201	183.88059701492537
20.9	1.0	34	277.2647058823529
19.8	1.0	43	262.74418604651163
15.8	0.9655172413793104	116	214.2844827586207
30.3	1.0	5	351.2
22.5	0.9166666666666666	24	301.7083333333333
34.8	1.0	4	493.0
45.3	1.0	1	406.0
45.6	1.0	2	479.0
59.3	1.0	1	722.0
47.2	1.0	1	449.0
29.5	1.0	5	301.0
22.9	1.0	18	286.6666666666667
32.8	1.0	3	373.3333333333333
43.3	1.0	1	385.0
44.9	1.0	2	438.0
35.5	1.0	4	371.0
39.5	1.0	1	335.0
40.2	1.0	2	483.5
38.0	1.0	1	372.0
35.1	1.0	3	287.3333333333333
20.3	0.9666666666666667	30	289.93333333333334
43.8	1.0	2	406.5
39.4	1.0	2	361.0
26.9	1.0	13	328.38461538461536
19.1	1.0	42	258.8333333333333
35.3	1.0	2	370.0
28.5	0.8333333333333334	6	314.5
44.6	1.0	2	586.0
46.1	1.0	1	432.0
22.2	1.0	28	293.10714285714283
39.0	1.0	3	506.6666666666667
37.1	1.0	2	394.5
23.0	1.0	23	330.82608695652175
38.8	1.0	1	325.0
21.4	1.0	29	276.0
22.6	1.0	22	295.6363636363636
33.7	1.0	3	407.0
33.6	1.0	3	352.6666666666667
29.7	1.0	5	292.4
27.8	1.0	12	330.75
41.0	1.0	2	357.5
50.1	1.0	2	695.5
53.6	1.0	1	549.0
26.8	1.0	6	321.6666666666667
25.3	1.0	18	315.27777777777777
44.0	1.0	1	380.0
46.7	1.0	1	528.0
36.1	1.0	1	314.0
34.5	1.0	3	401.3333333333333
26.5	1.0	13	332.46153846153845
41.9	1.0	3	592.0
28.9	1.0	9	369.3333333333333
36.0	1.0	3	414.6666666666667
17.7	0.9384615384615385	65	245.86153846153846
30.1	1.0	7	370.57142857142856
52.6	1.0	1	580.0
51.8	1.0	1	540.0
60.0	1.0	1	695.0
26.4	1.0	9	316.22222222222223
32.9	1.0	2	378.5
27.6	1.0	9	316.6666666666667
34.4	1.0	5	477.0
32.3	1.0	5	349.8
56.4	1.0	1	591.0
51.6	1.0	1	510.0
24.7	0.9375	16	357.6875
57.7	1.0	2	628.0
29.0	1.0	6	340.5
54.5	1.0	1	613.0
34.3	1.0	3	363.3333333333333
32.0	1.0	3	309.0
26.1	1.0	7	368.2857142857143
37.0	1.0	3	526.3333333333334
28.2	1.0	4	320.0
32.4	1.0	4	312.5
26.0	1.0	7	318.57142857142856
25.7	1.0	9	367.1111111111111
31.7	1.0	2	362.5
38.2	1.0	2	416.0
33.2	1.0	3	442.0
23.9	0.9411764705882353	17	348.11764705882354
23.5	0.9523809523809523	21	335.8095238095238
30.5	1.0	6	360.6666666666667
39.8	1.0	2	598.0
44.5	1.0	1	402.0
30.0	1.0	5	340.6
28.8	1.0	2	386.0
36.8	1.0	2	337.5
37.9	1.0	2	306.5
34.0	1.0	2	414.0
27.0	1.0	7	426.0
36.9	1.0	1	310.0
23.6	1.0	14	309.42857142857144
38.1	0.5	2	464.0
29.4	1.0	5	342.2
31.9	1.0	2	389.0
39.7	1.0	1	337.0
27.4	1.0	6	398.0
39.9	1.0	1	395.0
34.1	1.0	2	295.0
17.2	0.8769230769230769	65	215.8153846153846
36.2	1.0	1	334.0
26.6	1.0	6	329.5
48.0	1.0	1	452.0
30.9	1.0	2	343.5
30.4	1.0	4	432.5
37.7	1.0	2	377.5
30.2	1.0	5	331.4
32.7	1.0	3	373.3333333333333
20.0	0.9787234042553191	47	278.3829787234043
47.0	1.0	1	437.0
47.9	1.0	1	466.0
25.1	0.8888888888888888	9	334.22222222222223
35.0	1.0	3	494.0
27.7	1.0	4	422.75
25.4	1.0	21	336.57142857142856
55.1	1.0	1	560.0
29.2	1.0	8	327.875
42.5	1.0	1	403.0
29.8	1.0	6	304.8333333333333
30.8	1.0	2	286.0
25.0	1.0	6	399.3333333333333
33.0	1.0	6	547.1666666666666
23.3	1.0	14	307.7857142857143
27.5	0.75	8	404.625
27.9	1.0	2	401.5
31.4	1.0	3	398.3333333333333
24.5	0.8947368421052632	19	378.2105263157895
32.6	1.0	1	342.0
29.3	1.0	5	346.6
26.2	1.0	10	374.0
33.4	1.0	3	457.3333333333333
33.3	1.0	3	417.3333333333333
24.8	1.0	14	380.7142857142857
42.7	1.0	1	795.0
32.5	1.0	5	506.0
35.8	1.0	3	519.6666666666666
30.7	1.0	1	428.0
43.6	1.0	1	717.0
33.1	1.0	2	382.5
26.7	1.0	9	354.3333333333333
31.1	1.0	4	376.75
29.1	1.0	2	357.5
32.2	1.0	1	346.0
31.8	1.0	1	343.0
38.9	1.0	1	604.0
29.9	0.75	4	424.25
35.6	1.0	1	564.0
46.8	1.0	1	781.0
35.9	1.0	1	533.0
37.2	0.5	2	573.0
40.8	1.0	1	635.0
31.2	1.0	3	472.3333333333333
34.7	1.0	2	446.0
28.6	1.0	1	283.0
36.6	1.0	1	554.0
34.6	1.0	1	401.0
36.3	1.0	1	407.0
38.7	1.0	1	608.0
36.7	1.0	3	565.3333333333334
37.4	1.0	1	451.0
31.5	1.0	2	380.0
35.7	1.0	2	500.5
36.4	1.0	1	580.0
40.7	1.0	1	628.0
