p	linkRatio	samplenum
24.2	0.5039768618944324	1383	69.3825018076645
7.8	0.2039192131541407	13319	25.36376604850214
13.9	0.3077642656688494	6414	42.89351418771437
17.0	0.3725542749932994	3731	50.6692575716966
33.2	0.6460176991150443	452	88.65044247787611
11.5	0.30976992330776926	2999	33.99299766588863
19.5	0.4391208791208791	2275	60.60879120879121
36.5	0.6560975609756098	410	99.00243902439024
15.2	0.38325581395348834	1075	42.4046511627907
17.6	0.3723159509202454	2608	50.0069018404908
14.0	0.3095002474022761	4042	41.51039089559624
11.7	0.37165551839464883	2392	41.32107023411371
21.0	0.47156084656084657	1512	65.5952380952381
11.9	0.278079956486266	7354	36.64835463693228
4.8	0.24380362249761678	8392	19.873450905624406
14.2	0.42653606411398043	1123	41.31967943009795
14.4	0.3202140514413948	5793	44.37303642326946
30.5	0.5524590163934426	610	82.41147540983607
32.6	0.5735567970204841	537	87.60148975791434
1.7	0.13709677419354838	3968	8.423639112903226
18.4	0.4434447300771208	1556	59.17030848329049
6.8	0.20449236298292903	11130	22.19991015274034
34.9	0.628175519630485	433	95.41801385681293
34.1	0.6032719836400818	489	92.03476482617587
3.3	0.24232197097536282	2963	15.841376982787715
6.3	0.2117027617723028	10066	20.962249155573218
11.0	0.31214285714285717	2800	33.38
32.8	0.654627539503386	443	90.13092550790067
21.5	0.47123719464145	1269	67.29787234042553
37.7	0.6408268733850129	387	96.02067183462532
25.3	0.49830508474576274	1180	70.35762711864406
17.2	0.39985590778097985	1388	48.3335734870317
15.7	0.420746887966805	1205	46.22738589211618
24.3	0.472632493483927	1151	66.12945264986968
22.2	0.4603267211201867	1714	62.20536756126021
51.8	0.7941176470588235	136	132.02205882352942
18.5	0.4233676975945017	2910	56.511683848797254
21.6	0.45349421820010055	1989	63.947712418300654
31.1	0.5768500948766604	527	82.64326375711575
12.0	0.32061317677756035	3066	36.30560991519896
12.5	0.30898707544334236	3327	38.11632100991885
33.4	0.605072463768116	552	92.83876811594203
16.6	0.3702635914332784	2428	47.15815485996705
27.6	0.5779967159277504	609	75.50574712643679
20.0	0.4465473145780051	1955	61.15140664961637
24.1	0.4978204010462075	1147	71.8256320836966
36.7	0.648	375	96.87466666666667
17.5	0.38273045507584597	3428	53.02946324387398
35.1	0.6446469248291572	439	93.81776765375854
7.3	0.21566003011544252	11954	23.964614355027607
20.8	0.44641192917054984	1073	55.16961789375583
19.8	0.47534516765285995	1014	54.34714003944773
26.5	0.5343283582089552	670	71.53582089552239
29.4	0.5702179176755447	826	81.90193704600485
13.5	0.3064935064935065	3850	39.21948051948052
0.6	0.03322832737626461	33014	3.177561034712546
21.3	0.47058823529411764	1139	56.991220368744514
19.7	0.4306134603930911	1679	53.46396664681358
17.9	0.44502893214097844	1901	58.460284061020516
22.3	0.4664	1250	60.5304
10.6	0.398576512455516	1686	35.46144721233689
26.4	0.5027932960893855	895	70.7340782122905
2.3	0.22596153846153846	416	10.189903846153847
4.3	0.23620591581342434	7032	18.97895335608646
9.1	0.35335463258785943	1565	32.463897763578274
35.7	0.6306068601583114	379	92.18997361477572
5.8	0.2164685908319185	9424	20.85144312393888
164.0	1.0	4	374.25
10.0	0.32458888018794047	2554	31.443617854346122
245.9	1.0	1	481.0
131.6	1.0	9	300.6666666666667
9.5	0.32863133816240947	2623	30.762104460541366
55.4	0.8487394957983193	119	135.18487394957984
13.6	0.3697916666666667	1728	39.114583333333336
111.2	0.9411764705882353	17	273.4117647058824
44.1	0.735	200	113.015
7.9	0.2856822764956307	4463	26.23683620882814
64.9	0.8793103448275862	58	166.17241379310346
144.2	1.0	4	353.75
13.7	0.3956043956043956	1183	41.277261200338124
7.4	0.2834322227293473	4382	25.534915563669557
66.4	0.84375	64	174.84375
35.3	0.6473829201101928	363	91.09366391184572
29.0	0.5335365853658537	656	75.6814024390244
54.8	0.8934426229508197	122	138.00819672131146
38.2	0.6584699453551912	366	100.78142076502732
45.4	0.7028301886792453	212	112.66509433962264
81.2	0.918918918918919	37	198.32432432432432
39.4	0.721830985915493	284	101.28521126760563
12.6	0.3741976893453145	1558	36.02824133504493
36.9	0.6774193548387096	372	99.43817204301075
98.7	0.9565217391304348	23	234.52173913043478
140.7	1.0	5	352.8
12.7	0.3985009369144285	1601	42.210493441599
48.5	0.7486631016042781	187	117.56684491978609
100.6	0.9523809523809523	21	229.76190476190476
22.4	0.5123674911660777	849	60.24381625441696
31.9	0.5891089108910891	606	88.24917491749174
8.9	0.2704514094224325	5073	27.452395032525132
26.0	0.5776119402985075	670	70.70597014925373
123.1	1.0	3	277.0
106.0	1.0	19	267.7894736842105
10.1	0.4010791366906475	1668	34.326139088729015
23.6	0.5145326001571092	1273	72.00235663786331
45.2	0.7850467289719626	214	118.64018691588785
45.0	0.6769911504424779	226	112.95132743362832
52.8	0.7651515151515151	132	131.62878787878788
18.9	0.4774436090225564	1330	60.45639097744361
103.7	1.0	13	245.92307692307693
33.0	0.6245791245791246	594	88.993265993266
8.0	0.34243405830633966	2161	29.488662656177695
39.3	0.6770833333333334	288	102.81597222222223
123.4	0.8333333333333334	6	283.6666666666667
65.2	0.7910447761194029	67	160.92537313432837
67.1	0.8840579710144928	69	165.81159420289856
30.6	0.5503875968992248	516	81.40891472868218
9.4	0.25705794947994054	5384	28.680349182763745
210.5	1.0	1	495.0
11.1	0.3823163138231631	1606	34.770859277708595
40.8	0.6966666666666667	300	107.36
11.6	0.3996294008647313	1619	36.099444101297095
50.1	0.7468354430379747	158	124.72784810126582
47.9	0.7951219512195122	205	123.10731707317073
43.7	0.7407407407407407	270	117.52592592592593
29.7	0.5964601769911504	565	85.51681415929204
92.1	0.9545454545454546	22	227.54545454545453
52.6	0.7928571428571428	140	131.63571428571427
9.0	0.3422330097087379	2472	30.124190938511326
47.3	0.7668393782383419	193	120.81347150259067
117.6	0.8571428571428571	7	274.57142857142856
102.7	1.0	18	242.66666666666666
6.9	0.2943713118474807	4406	25.591693145710394
132.6	0.8333333333333334	6	319.5
81.9	0.9615384615384616	26	183.26923076923077
115.6	1.0	12	266.8333333333333
67.8	0.8974358974358975	78	168.83333333333334
11.2	0.30859981372244644	3221	39.675566594225394
56.0	0.8252427184466019	103	145.32038834951456
73.2	0.9811320754716981	53	194.8490566037736
29.1	0.552158273381295	556	76.80035971223022
18.8	0.48350515463917526	970	54.13505154639175
76.9	0.9629629629629629	54	183.16666666666666
119.2	1.0	12	260.25
5.3	0.22380899252482428	8963	20.607051210532187
141.6	0.8	5	316.0
55.7	0.7927927927927928	111	145.82882882882882
76.5	0.9074074074074074	54	186.75925925925927
25.7	0.5515771526001705	1173	74.93009377664109
17.7	0.39946018893387314	1482	49.711201079622136
22.0	0.509641873278237	1089	69.34618916437098
47.2	0.7832512315270936	203	123.93103448275862
95.0	0.9629629629629629	27	225.1851851851852
178.9	1.0	4	404.5
56.6	0.8518518518518519	135	146.13333333333333
28.8	0.594475138121547	905	82.36685082872928
63.0	0.788235294117647	85	152.08235294117648
135.9	1.0	8	365.125
13.2	0.42388059701492536	1340	41.48805970149254
38.0	0.713091922005571	359	102.88857938718662
38.4	0.7120743034055728	323	101.28482972136223
35.6	0.6594827586206896	464	94.62931034482759
72.3	0.9038461538461539	52	177.51923076923077
68.5	0.868421052631579	38	161.26315789473685
158.9	1.0	2	379.5
84.8	0.9393939393939394	33	208.36363636363637
25.2	0.5670826833073322	1282	72.94695787831513
34.7	0.6739130434782609	414	92.26086956521739
30.2	0.6167664670658682	501	83.89221556886227
27.3	0.5681130171543896	991	77.58526740665994
102.6	0.875	16	243.4375
124.7	1.0	9	310.55555555555554
93.2	1.0	24	229.54166666666666
35.8	0.654891304347826	368	94.23913043478261
46.3	0.7649769585253456	217	120.2442396313364
23.0	0.5299435028248588	885	70.21920903954802
69.2	0.9230769230769231	65	165.7076923076923
72.5	0.975609756097561	41	185.17073170731706
150.1	1.0	2	348.5
26.8	0.5430711610486891	1068	75.55243445692884
39.8	0.6676384839650146	343	103.82215743440233
24.5	0.5434782608695652	690	71.10144927536231
118.0	0.9285714285714286	14	291.57142857142856
101.6	0.9285714285714286	28	258.57142857142856
33.6	0.6071428571428571	504	88.68055555555556
55.1	0.8349514563106796	103	142.94174757281553
14.8	0.39924749163879597	2392	49.728678929765884
62.3	0.7978723404255319	94	158.38297872340425
109.3	1.0	12	263.75
25.1	0.5641618497109827	865	76.1907514450867
110.9	1.0	10	281.2
51.1	0.7310344827586207	145	126.30344827586207
51.9	0.7704918032786885	183	134.50273224043715
29.6	0.562152133580705	539	78.4786641929499
55.2	0.7933884297520661	121	134.9504132231405
159.7	1.0	4	366.25
29.8	0.6034712950600801	749	84.83044058744993
20.6	0.42312864186463467	2231	59.17929179740027
34.8	0.6497175141242938	354	94.40112994350282
92.8	0.9523809523809523	21	230.0952380952381
137.0	1.0	6	329.3333333333333
89.2	0.8235294117647058	17	206.35294117647058
88.8	0.9655172413793104	29	222.31034482758622
78.4	0.9090909090909091	22	189.1818181818182
52.7	0.8260869565217391	138	128.69565217391303
60.7	0.8875	80	157.1875
37.5	0.6710182767624021	383	101.91906005221932
96.6	1.0	16	226.9375
81.6	0.9411764705882353	34	197.41176470588235
24.6	0.5269035532994923	985	74.59187817258884
53.6	0.821656050955414	157	136.7579617834395
136.1	0.9285714285714286	14	329.35714285714283
118.5	1.0	7	287.42857142857144
24.8	0.49391727493917276	1233	68.24249797242499
58.9	0.7941176470588235	102	143.36274509803923
108.9	1.0	14	264.0
76.4	0.8571428571428571	49	183.59183673469389
30.9	0.6017699115044248	678	85.77138643067846
82.7	0.918918918918919	37	200.02702702702703
27.8	0.5635808748728383	983	79.44354018311292
57.3	0.7959183673469388	98	146.28571428571428
51.7	0.7602339181286549	171	129.16374269005848
54.4	0.7983193277310925	119	137.31932773109244
103.2	1.0	18	258.6111111111111
74.4	0.9433962264150944	53	174.33962264150944
24.0	0.5633802816901409	710	71.05774647887324
139.6	1.0	6	331.3333333333333
109.6	0.9090909090909091	11	259.54545454545456
28.6	0.5793780687397708	611	79.13584288052373
66.7	0.859375	64	168.203125
36.3	0.660427807486631	374	95.50267379679144
28.9	0.5509964830011723	853	79.75146541617819
94.3	0.8823529411764706	17	221.41176470588235
81.8	1.0	31	195.83870967741936
70.8	0.9130434782608695	69	175.40579710144928
114.0	1.0	7	265.85714285714283
54.3	0.8571428571428571	133	139.1954887218045
29.3	0.5940959409594095	813	83.11439114391143
19.6	0.4184426229508197	2440	56.21967213114754
14.5	0.3186522262334537	4155	42.589169675090254
20.2	0.4226503210741389	1713	54.93053123175715
6.4	0.30877626699629174	4045	24.804944375772557
43.5	0.7459677419354839	248	117.3991935483871
68.4	0.9041095890410958	73	165.0958904109589
26.1	0.592156862745098	765	77.73071895424836
52.4	0.8026315789473685	152	135.48684210526315
42.7	0.6768060836501901	263	110.09125475285171
15.3	0.3992416034669556	1846	50.7578548212351
37.6	0.6876640419947506	381	98.62729658792651
128.8	1.0	7	287.14285714285717
49.0	0.7714285714285715	175	119.22285714285714
29.2	0.5704918032786885	610	84.86229508196722
21.2	0.42305540011191944	1787	58.69613878007834
78.1	0.9642857142857143	28	188.75
18.1	0.3877476155539252	2726	51.46918561995598
32.0	0.6146645865834633	641	87.61934477379096
60.3	0.8163265306122449	98	145.4591836734694
57.0	0.8762886597938144	97	141.46391752577318
62.1	0.8584905660377359	106	153.41509433962264
20.7	0.4340258281864121	1781	57.528916339135314
32.1	0.6019047619047619	525	84.70476190476191
41.1	0.6792452830188679	318	108.31132075471699
32.5	0.589041095890411	584	88.34760273972603
63.7	0.8555555555555555	90	164.51111111111112
31.2	0.6204081632653061	490	85.5
90.7	1.0	19	231.6315789473684
31.4	0.6354748603351955	716	88.16340782122904
45.9	0.7403314917127072	181	116.20994475138122
43.1	0.7254901960784313	255	115.34117647058824
53.5	0.8040540540540541	148	139.6283783783784
67.0	0.8548387096774194	62	159.38709677419354
34.6	0.62882096069869	458	93.17248908296943
36.0	0.6443965517241379	464	97.45258620689656
13.0	0.3230938014262205	3646	38.94925946242458
41.9	0.7251908396946565	262	105.89312977099236
34.0	0.6166666666666667	540	92.53518518518518
12.1	0.37554585152838427	1603	35.624454148471614
36.8	0.6569767441860465	344	94.89825581395348
69.7	0.9	70	168.1
9.6	0.3984323971260614	1531	34.466361854996734
21.9	0.5094816687737042	791	59.53350189633375
41.3	0.6746575342465754	292	106.53082191780823
36.6	0.6567505720823799	437	96.1487414187643
22.9	0.5051679586563308	774	62.09560723514212
19.4	0.4502127659574468	1175	61.5131914893617
40.2	0.652027027027027	296	102.40202702702703
61.1	0.8271604938271605	81	156.0493827160494
66.8	0.8714285714285714	70	162.04285714285714
82.5	0.9642857142857143	28	207.5
99.6	1.0	11	225.63636363636363
59.9	0.8764044943820225	89	146.62921348314606
33.7	0.641860465116279	430	88.49767441860465
33.9	0.6270833333333333	480	92.37291666666667
100.2	0.9523809523809523	21	231.8095238095238
33.5	0.6148148148148148	540	91.6037037037037
31.5	0.6048	625	85.4592
71.1	0.9090909090909091	55	181.56363636363636
24.9	0.5017462165308498	859	66.48428405122235
29.5	0.557427258805513	653	79.05972434915773
49.3	0.8081395348837209	172	126.32558139534883
62.5	0.8313253012048193	83	162.81927710843374
35.2	0.633495145631068	412	91.99757281553399
33.8	0.6560975609756098	410	92.36829268292684
55.3	0.8333333333333334	108	134.37037037037038
66.3	0.9285714285714286	84	162.36904761904762
53.8	0.782608695652174	161	131.2360248447205
100.7	0.9285714285714286	14	249.07142857142858
26.2	0.5616302186878728	1006	75.47117296222665
50.9	0.7831325301204819	166	131.24096385542168
102.2	0.9473684210526315	19	252.94736842105263
55.6	0.875	120	142.41666666666666
39.6	0.7284345047923323	313	107.42492012779553
53.3	0.8287671232876712	146	133.81506849315068
65.1	0.8522727272727273	88	160.79545454545453
28.3	0.5515743756786102	921	80.11400651465799
32.2	0.6361556064073226	437	86.99313501144165
80.9	0.875	32	204.0625
90.2	0.9230769230769231	26	216.84615384615384
31.3	0.6224961479198767	649	85.211093990755
45.3	0.7799043062200957	209	117.14354066985646
37.2	0.6243243243243243	370	96.92432432432433
60.2	0.8285714285714286	105	150.06666666666666
25.0	0.5512048192771084	664	68.95632530120481
101.3	1.0	22	252.3181818181818
29.9	0.5922974767596282	753	81.41434262948208
152.6	1.0	2	330.5
28.1	0.5962837837837838	592	80.07601351351352
25.5	0.532608695652174	644	69.04037267080746
40.0	0.7067137809187279	283	105.62190812720848
73.4	0.859375	64	176.25
31.7	0.6321353065539113	473	87.723044397463
32.9	0.6233552631578947	608	91.18092105263158
110.0	1.0	9	263.0
87.5	0.9545454545454546	22	202.6818181818182
42.2	0.7560137457044673	291	109.67353951890034
60.1	0.8604651162790697	86	152.08139534883722
86.3	0.8846153846153846	26	206.6153846153846
41.7	0.7191780821917808	292	109.23972602739725
56.5	0.8037383177570093	107	142.52336448598132
42.0	0.6938775510204082	245	105.35918367346939
21.7	0.43098427489807806	1717	59.638322655794994
3.8	0.24429902835613723	5043	18.323815189371405
23.4	0.47577639751552797	805	62.47329192546584
69.4	0.8813559322033898	59	166.33898305084745
25.6	0.5637755102040817	784	75.0420918367347
26.6	0.6037735849056604	636	78.3506289308176
76.0	0.8852459016393442	61	180.04918032786884
38.1	0.640117994100295	339	100.7669616519174
36.2	0.6523929471032746	397	93.3073047858942
43.2	0.7251908396946565	262	114.0
18.6	0.3839115516584064	2623	52.12657262676325
30.0	0.554364471669219	653	79.78713629402756
140.1	1.0	2	499.5
26.9	0.5102040816326531	882	71.92517006802721
5.4	0.3157342657342657	2860	23.326573426573425
2.8	0.24483985765124555	1405	12.790747330960855
7.5	0.36391752577319586	1940	29.71958762886598
99.8	1.0	14	241.28571428571428
44.0	0.7385321100917431	218	112.24311926605505
8.5	0.35360908353609083	2466	29.987023519870235
83.8	1.0	23	220.7826086956522
59.3	0.8857142857142857	105	147.82857142857142
36.1	0.6446078431372549	408	96.42892156862744
65.7	0.9	80	161.0375
14.7	0.4080914687774846	1137	42.29815303430079
43.9	0.691358024691358	243	110.47325102880659
68.6	0.855072463768116	69	163.1014492753623
91.8	0.95	20	222.7
60.9	0.9186046511627907	86	151.80232558139534
53.1	0.7769784172661871	139	129.53237410071944
41.6	0.6967509025270758	277	112.20216606498195
67.4	0.9315068493150684	73	175.43835616438355
27.5	0.5792079207920792	606	72.46699669966996
16.3	0.4405705229793978	1262	50.43423137876387
45.1	0.7222222222222222	216	114.91666666666667
64.6	0.8089887640449438	89	157.1123595505618
49.6	0.7810650887573964	169	122.85207100591715
57.1	0.7596153846153846	104	146.5
16.9	0.415067004708439	2761	54.80007243752264
51.5	0.8544303797468354	158	127.5253164556962
37.4	0.6936416184971098	346	101.28034682080924
75.2	0.918918918918919	37	186.75675675675674
51.4	0.7908496732026143	153	136.41176470588235
45.8	0.7823834196891192	193	116.58031088082902
28.2	0.59366391184573	726	82.88429752066116
52.5	0.7062937062937062	143	129.53146853146853
47.4	0.7093023255813954	172	117.84302325581395
62.6	0.8191489361702128	94	155.77659574468086
40.1	0.656441717791411	326	105.9079754601227
40.4	0.7323943661971831	284	102.80633802816901
39.9	0.6534954407294833	329	103.0273556231003
33.1	0.6239837398373984	492	87.08130081300813
34.3	0.6390243902439025	410	92.94634146341464
41.0	0.7066115702479339	242	104.60330578512396
59.5	0.8411214953271028	107	151.14953271028037
64.1	0.7875	80	151.075
43.3	0.7415254237288136	236	110.07203389830508
59.8	0.8181818181818182	99	143.6060606060606
27.2	0.5805288461538461	832	80.15865384615384
41.2	0.6597222222222222	288	105.61805555555556
69.5	0.9090909090909091	66	166.95454545454547
23.7	0.48954821308159135	1483	66.36952124072825
61.5	0.8888888888888888	99	149.03030303030303
55.5	0.8444444444444444	135	146.16296296296295
30.3	0.6484149855907781	694	86.16138328530259
72.6	0.9122807017543859	57	174.98245614035088
62.4	0.8354430379746836	79	153.56962025316454
44.5	0.6818181818181818	242	113.2396694214876
30.4	0.5644736842105263	760	85.13947368421053
48.9	0.7852760736196319	163	124.29447852760737
58.0	0.839622641509434	106	152.24528301886792
44.4	0.6971153846153846	208	110.21153846153847
44.6	0.7129186602870813	209	114.42105263157895
27.7	0.5819975339087546	811	80.24414303329223
23.3	0.47794117647058826	1224	63.24918300653595
54.5	0.7819548872180451	133	138.73684210526315
57.5	0.74	100	142.74
44.3	0.71875	224	111.21428571428571
35.0	0.5979166666666667	480	92.50833333333334
39.7	0.6864406779661016	354	105.31073446327683
35.9	0.6416040100250626	399	97.47117794486215
53.4	0.8070175438596491	114	136.02631578947367
47.6	0.6941747572815534	206	117.97087378640776
47.1	0.7244897959183674	196	117.18877551020408
46.0	0.7668393782383419	193	114.26424870466322
54.1	0.7925925925925926	135	138.54814814814816
16.7	0.41953125	1280	47.16640625
54.6	0.8115942028985508	138	137.0
30.8	0.6152647975077882	642	87.57632398753894
28.5	0.5521936459909228	661	76.63086232980334
27.9	0.5367816091954023	870	76.3712643678161
30.1	0.5860805860805861	546	80.78571428571429
40.7	0.6986301369863014	292	106.85958904109589
16.2	0.41862348178137654	1235	47.874493927125506
38.3	0.7275449101796407	334	100.05988023952096
71.2	0.8235294117647058	51	172.94117647058823
38.9	0.7195945945945946	296	103.62162162162163
49.9	0.7761194029850746	201	128.7810945273632
18.3	0.44594594594594594	962	52.24220374220374
37.0	0.6774941995359629	431	99.25290023201856
4.0	0.10313531353135313	1212	13.470297029702971
31.8	0.621031746031746	504	87.02182539682539
19.2	0.43100411039342335	1703	51.21139166177334
46.4	0.7149321266968326	221	116.01809954751131
5.9	0.3142108328479907	3434	24.460104834012814
2.9	0.3695652173913043	92	9.326086956521738
4.9	0.30538922155688625	2004	22.164670658682635
269.1	1.0	1	523.0
236.1	1.0	2	551.0
154.4	1.0	1	325.0
160.1	1.0	2	391.5
149.8	1.0	2	404.0
198.8	1.0	3	513.3333333333334
124.1	1.0	8	376.875
170.8	1.0	1	402.0
96.5	1.0	20	232.5
76.2	0.875	32	182.125
175.7	1.0	1	391.0
147.7	1.0	4	375.0
151.2	0.5	2	350.0
65.9	0.8529411764705882	68	158.75
122.3	1.0	10	287.3
33.3	0.6517647058823529	425	92.67294117647059
56.9	0.8706896551724138	116	142.93103448275863
138.4	1.0	6	334.0
134.9	1.0	3	290.3333333333333
121.8	1.0	9	281.8888888888889
90.0	0.9130434782608695	23	205.56521739130434
119.9	1.0	9	283.6666666666667
41.5	0.7092198581560284	282	109.37588652482269
127.8	1.0	9	315.22222222222223
85.8	0.9310344827586207	29	206.9655172413793
104.8	1.0	12	259.9166666666667
125.4	1.0	6	301.3333333333333
148.9	1.0	1	332.0
152.5	1.0	3	364.3333333333333
155.9	1.0	5	378.6
141.5	1.0	6	323.6666666666667
22.5	0.5117878192534381	1018	69.67092337917485
128.4	1.0	8	281.125
84.4	0.9090909090909091	33	198.27272727272728
156.9	1.0	4	378.5
85.9	0.8928571428571429	28	203.71428571428572
117.4	0.8571428571428571	7	276.2857142857143
130.2	1.0	5	318.4
48.6	0.7650273224043715	183	120.60655737704919
48.3	0.8102564102564103	195	127.85128205128206
60.0	0.8775510204081632	98	149.23469387755102
49.1	0.7361963190184049	163	115.87730061349693
70.1	0.8596491228070176	57	168.50877192982455
118.9	1.0	9	300.8888888888889
117.9	0.9230769230769231	13	263.9230769230769
71.3	0.9027777777777778	72	174.90277777777777
76.3	0.8974358974358975	39	180.94871794871796
147.0	1.0	5	371.4
92.4	0.9047619047619048	21	209.1904761904762
77.5	1.0	34	199.88235294117646
65.6	0.8888888888888888	72	164.47222222222223
138.9	1.0	4	305.5
207.3	1.0	1	512.0
164.8	1.0	2	391.5
192.8	1.0	2	454.5
20.9	0.5039908779931584	877	61.51083238312429
82.6	0.9459459459459459	37	199.3783783783784
139.0	1.0	3	380.0
